"Raman Shift [cm -1]","normalized1","normalized2","normalized3","normalized4","normalized5","normalized6","normalized7","normalized8","normalized9"
"1680","0.004078324931522942","0.01189401430354548","0.10547403591108184","0.1001209664718476","0.051042207662875906","0.1325474963061649","-0.04125447022659181","0.05505113955971897","-0.08203387525483262"
"1681","-0.04077675653284297","0.008614884083212811","0.11546472591201645","0.11652027993166619","0.03004578498843381","0.12369880891245927","-0.059622497771867934","0.052938039859380476","-0.03258265906978876"
"1682","-0.08945142551938867","-0.014248712671477003","0.05818418986354986","0.1226633548158992","-0.0020862158464600216","0.1068983073992269","-0.079880129892033","0.05288028958273806","0.010528656997905787"
"1683","-0.1287796683708246","-0.036953232419570936","0.023489291292226332","0.15706916380141636","-0.038799138445524864","0.08332130679132883","-0.09879015424339845","0.056903505462472956","0.04510644091142287"
"1684","-0.1599040107919462","-0.05456150671822401","-0.00993827974798284","0.1724487450639865","-0.07443084959841423","0.04784591843511915","-0.11149755070081473","0.08424803325901228","0.06676038943116862"
"1685","-0.16507968086537572","-0.05966862793654284","-0.034480809197591555","0.16466090030130803","-0.10560018913744024","-0.01024725477250459","-0.11800068924003265","0.11871213490154453","0.07055104369431128"
"1686","-0.10824695102132087","-0.05474060228358665","-0.060288291419042093","0.13687762464636077","-0.14499229492691568","-0.0858178025161927","-0.1146578826775461","0.13599302594157053","0.05648150783690005"
"1687","-0.07239322214915406","-0.04347729264913029","-0.08431182394629592","0.09373356464397857","-0.16939090246425076","-0.1793228227182738","-0.10106303441697519","0.11482581674324499","0.02455490232881884"
"1688","-0.05751629149489564","-0.029578553289684353","-0.1151784214701347","0.028893616383493796","-0.17402624500423255","-0.28235655637308066","-0.08247233762791556","0.07242559806586482","-0.012594683285559884"
"1689","-0.06876502329051952","-0.02291355632208042","-0.12597963405663123","-0.052519996538104304","-0.17346762851955513","-0.35479368160378866","-0.06292862748336804","0.026007462441709015","-0.04343148676166924"
"1690","-0.0941180100442828","-0.04815784883825868","-0.12229654877197338","-0.11661986938504944","-0.169986606330373","-0.40851949129745346","-0.04121688243297421","-0.008226126835312663","-0.07234571331693392"
"1691","-0.12956662128493746","-0.10284193253573488","-0.11986322194680282","-0.17047237582252395","-0.1703175541013594","-0.4537866036022772","-0.031086717628478974","-0.03938848010520834","-0.11196512955995436"
"1692","-0.17453626740677522","-0.14871420655025913","-0.10649298415494307","-0.2155371039754325","-0.18188901971693397","-0.4779908776796398","-0.03900764212105604","-0.053302392535144225","-0.16338487656977083"
"1693","-0.226162979437298","-0.18824061633441727","-0.09944280726390081","-0.25644266947559846","-0.2107410481324606","-0.4930174473399754","-0.05446226200495648","-0.0742706361311446","-0.21891332914979447"
"1694","-0.2655572006356404","-0.22018550266235093","-0.10886255723651972","-0.28172868113323585","-0.24506213113161132","-0.4923260893639944","-0.07421327250880884","-0.08204021636516534","-0.27415387667691893"
"1695","-0.3007294377440218","-0.2494825240536066","-0.13221085216381062","-0.296998812585841","-0.27869368241892883","-0.49969664724372487","-0.09704560968974016","-0.08572443639171093","-0.3214148607362762"
"1696","-0.33911784412794804","-0.27736373430844913","-0.17303808506938073","-0.29908090815907024","-0.31470033741111064","-0.5183845219280546","-0.12053085144495473","-0.10658816974867853","-0.3535537781206778"
"1697","-0.3687009331991063","-0.3124643702344514","-0.221188102498031","-0.27237039403026897","-0.3451382530751035","-0.538584085906046","-0.1402183177807411","-0.13551735766244957","-0.3672723119265349"
"1698","-0.4026402557114443","-0.34984714144758194","-0.26041294346639005","-0.25733037487709204","-0.38536965796072153","-0.5668158764604125","-0.1581285180146798","-0.1704863566523389","-0.35432958179506296"
"1699","-0.4214738560203608","-0.37840542217751744","-0.2912170564078618","-0.24469433147497757","-0.4377648018742544","-0.5914083048586115","-0.17223745418091446","-0.19630531819499478","-0.32735322117884763"
"1700","-0.4389356040165113","-0.40430669203212033","-0.31156662701264315","-0.23202136066038942","-0.4940821558162735","-0.6130510081078306","-0.18577896798895233","-0.21297385718469827","-0.3072084246083883"
"1701","-0.4521614396200474","-0.3855976748436564","-0.30775189141798104","-0.2105324556025158","-0.5499479618797125","-0.6219381429059425","-0.19915574342428946","-0.19517581126050562","-0.29224432356307356"
"1702","-0.4405446887020126","-0.33708288952601895","-0.30210616716427796","-0.19485076130812873","-0.6050545831861883","-0.6378842366755217","-0.20993930673956981","-0.17025182908152817","-0.2797116889298846"
"1703","-0.4052276622611027","-0.268631384834601","-0.2514759999379872","-0.18058514457252597","-0.6584992786413895","-0.6429202282168345","-0.21529672564227562","-0.13921415102833185","-0.2707054776804335"
"1704","-0.3622335521835334","-0.19011220055532171","-0.22591370523374252","-0.17772703824850958","-0.6845855028390787","-0.6405343175768765","-0.21199060927088523","-0.10307501562238516","-0.26906648908787695"
"1705","-0.3201450925604257","-0.10892663688655306","-0.2223700876138007","-0.18505431968547356","-0.7084934311817894","-0.6547390391026361","-0.18222336278451454","-0.07499823172692516","-0.2714962712881395"
"1706","-0.29040671594267237","-0.07195967475973652","-0.23830358428228698","-0.1920814913686532","-0.7335846844307194","-0.6796932157659189","-0.1389355726109714","-0.028654996693243586","-0.28018807393984396"
"1707","-0.2775947390575035","-0.049596637205744476","-0.2493436973236914","-0.20051166844808524","-0.7588571287269715","-0.6999931161686123","-0.09628116601954312","0.018740360287104376","-0.2808599739012539"
"1708","-0.27369394258074925","-0.0406017402170365","-0.2595482710172233","-0.20863513320043098","-0.7844986754480082","-0.7039666610059152","-0.060325064142497775","0.06313771511699154","-0.26527092132899954"
"1709","-0.28728701401210516","-0.07581968862540459","-0.2684062895142906","-0.20206597672247004","-0.8032590560266533","-0.7039645802670899","-0.026212032861880924","0.1025122076102809","-0.24934341098812549"
"1710","-0.30692465853332346","-0.10342620277961366","-0.28251380991045155","-0.1917706223260091","-0.810168971927332","-0.6906470012187834","-0.0008158754361845266","0.1480031826867721","-0.24295903001940636"
"1711","-0.3320320679168708","-0.12218547141178945","-0.30237508126927437","-0.18774038618769387","-0.8153336695520109","-0.675198384751557","0.004945115031175989","0.19150999784605682","-0.2417208799977638"
"1712","-0.33799605744914746","-0.1394987312539476","-0.30717306664131033","-0.18972811905881362","-0.8217177399761718","-0.6713686848916157","-0.02753189321025075","0.2350583226475476","-0.2428795608359841"
"1713","-0.33225458360375903","-0.1862106506804917","-0.3116261608055715","-0.19724288223836553","-0.8287154189802298","-0.6733163378450604","-0.06831573882587566","0.2604212082291343","-0.25521826413479276"
"1714","-0.3193838809335032","-0.23394035427410936","-0.3142079650864496","-0.21052503790863744","-0.8262000866646484","-0.6763658824629184","-0.13196473711131965","0.2827885311819392","-0.27159418026802856"
"1715","-0.2942303578827049","-0.248137630914734","-0.29105549614180043","-0.22177043598158103","-0.822590792728919","-0.7003311295871316","-0.17520086326805498","0.3112743839156153","-0.28761034153148507"
"1716","-0.2459169908474738","-0.2374375459238923","-0.254348851502974","-0.231706949904465","-0.815099755999558","-0.7368047991632627","-0.18022642527349028","0.32258866822746785","-0.28294377890216704"
"1717","-0.19790726536971665","-0.1882655799203428","-0.19748508882713992","-0.23277416819867403","-0.8028234644506584","-0.7638521168631935","-0.07585633951721092","0.2893907637744551","-0.2537466616485408"
"1718","-0.15592205253994787","-0.13886954705948493","-0.13569016712242418","-0.22960029164883042","-0.7899162751271387","-0.7945230060188633","0.019407498285116873","0.2704136885602833","-0.20770375054320417"
"1719","-0.12167581738514045","-0.11022313796502656","-0.08063648342549591","-0.220719189311976","-0.7795407389464217","-0.8071158113862532","0.09788246536011934","0.2737589116925221","-0.17391749130968095"
"1720","-0.09745535499868227","-0.08134861362449443","-0.025721044022461212","-0.19491380968890085","-0.7679171005236567","-0.8034852222387677","0.15835714584723085","0.29335106999025395","-0.1562284066104574"
"1721","-0.07867934424927944","-0.051010070573700945","0.020429683994211488","-0.1609564361779194","-0.7558275981983341","-0.7917831269641049","0.19962013290691907","0.3241274332364863","-0.1458460487724766"
"1722","-0.0636281620968631","-0.01797159602930745","0.053250444908564454","-0.13444496739765097","-0.745145338788595","-0.7622025168014491","0.22450452744126279","0.3660884282558824","-0.140570014765972"
"1723","-0.06317369781771345","0.019002732149323256","0.07832898559232888","-0.10928152458247704","-0.7280242224918521","-0.7373555315600739","0.23260784047441965","0.3918934463779318","-0.13819988386878693"
"1724","-0.07731333030987804","0.05374565364135377","0.09617657754532231","-0.07839312136975773","-0.71357701785213","-0.7221286453387572","0.22231424251718224","0.4045808113996549","-0.1365352176503993"
"1725","-0.09459758602013277","0.07638832160595253","0.10019741991418651","-0.04470143010633936","-0.7061560365377252","-0.7249067505700808","0.2000969105546027","0.4092141111201497","-0.13392473176356248"
"1726","-0.13047705408461402","0.0906344169680102","0.11222408810667955","-0.005521336328126826","-0.7022787082175526","-0.7300518180630995","0.18456252676245402","0.3855411598995668","-0.1276187803392076"
"1727","-0.15404260810765644","0.0940183035565366","0.11753842780013683","0.02988743508591796","-0.6982640554624849","-0.7384852114455661","0.1858243352171583","0.36697921796065697","-0.1170643871111374"
"1728","-0.1618575263306475","0.0976468730030701","0.11512883230384696","0.06274739787339535","-0.6951914436866321","-0.7462303714182271","0.20064874351160422","0.3484655688798926","-0.10390524536566736"
"1729","-0.15220210087682723","0.09165131623803392","0.10601430949448334","0.0925746751149349","-0.6865037058785112","-0.7423137301708164","0.20962417369049588","0.340126963477413","-0.08539165561234945"
"1730","-0.12564597968981403","0.1290899642136796","0.09273683257725839","0.11986049773650544","-0.6743710176377057","-0.7430497703864225","0.21396600029856194","0.3419638444059802","-0.06371644711203643"
"1731","-0.056431065682647406","0.17911831668988598","0.08545313131482099","0.13753916400071056","-0.6682032719989813","-0.7430623693999426","0.21772075617838957","0.36207770445300524","-0.03777740002161004"
"1732","0.05887941183048347","0.24790784209048908","0.08568991554637735","0.14902721094988625","-0.6654101292498495","-0.7362756515138683","0.2249349834313686","0.43793633789772496","-0.008119792012690403"
"1733","0.2271562879390134","0.30954952048209233","0.08888212157325226","0.15140310598180473","-0.6737153918903006","-0.7175466096989328","0.24167748275900647","0.49460549818944827","0.024711117299906535"
"1734","0.3631233452955169","0.3245618231513015","0.10620183062098407","0.14637701326545194","-0.6911236544279902","-0.6833648005950896","0.26633251665247903","0.5320856360289425","0.057973398973403964"
"1735","0.44217263271098967","0.32009195742973545","0.14475994750402107","0.14614133583610303","-0.7093914282844878","-0.6395489902093239","0.301733305464322","0.5554403592236529","0.09990857936367563"
"1736","0.4717473643488595","0.31218235251896853","0.19186907341691498","0.15898813308093024","-0.7298951417024889","-0.5912181910709188","0.34060183215906803","0.5717585396453583","0.15271731257351234"
"1737","0.5016440760510551","0.3292141003003453","0.2566707457812087","0.1890653481586464","-0.7375481145481901","-0.525532516692596","0.3744467394406669","0.5719269549375378","0.21255938049178197"
"1738","0.5398783488272632","0.3650200737889759","0.32343170582759195","0.21882518186324623","-0.7380903582915869","-0.4697678731607038","0.38021648411991504","0.5832871013848521","0.2766929269639092"
"1739","0.577295515618131","0.41219929036647884","0.39926292961259746","0.2429084821033398","-0.7302204009247608","-0.4187809023332129","0.37004667094298377","0.5764731403873842","0.34237611414465113"
"1740","0.6213388403484063","0.4719878342465798","0.47300003752432573","0.2764330118886927","-0.7042068365786496","-0.37489160137329564","0.35769071352956383","0.5636371070799887","0.40851463809679717"
"1741","0.6903260977729025","0.5357508769171662","0.5355092649629744","0.31160192902645906","-0.6746160757926496","-0.3460174689345837","0.3451729887517662","0.5346531562912646","0.47346504137205614"
"1742","0.7567877138013971","0.6071922526621494","0.5822257086976088","0.3396433189279133","-0.643419245039789","-0.3141872265815983","0.33573123251179526","0.5229385786299385","0.5267971352356929"
"1743","0.8195818596894809","0.6801448830696809","0.6324439990320526","0.3661678675357631","-0.6086204117969048","-0.28871764465622807","0.3305809408538815","0.5072285918742699","0.5751050769754635"
"1744","0.8621134848028486","0.7422723729956223","0.6963210975266867","0.38874178347237276","-0.5817113843419014","-0.2621327521164469","0.33093761928911924","0.49461208434450965","0.6150979489254835"
"1745","0.9170089646065678","0.7405207820370159","0.7454326396204634","0.40688147409087067","-0.5552414866472707","-0.24841383417105078","0.3376123329717493","0.40914220308128413","0.6473290549396135"
"1746","0.9470689610879698","0.7205454039759863","0.7797826377699003","0.4242474988025793","-0.5153136081621794","-0.23495370329795","0.35101170670769966","0.32777938071679585","0.6718025455931872"
